Designator,Mid X,Mid Y,Layer,Rotation
D34,130.050000mm,-162.050000mm,Top,270
D34,45.050000mm,-65.050000mm,Top,270
D35,47.250000mm,-53.150000mm,Top,270
D35,132.250000mm,-150.150000mm,Top,270
D36,117.000000mm,-105.250000mm,Top,90
D36,202.000000mm,-202.250000mm,Top,90
D37,112.789200mm,-105.250000mm,Top,90
D37,197.789200mm,-202.250000mm,Top,90
D38,75.991000mm,-68.419000mm,Top,0
D38,160.991000mm,-165.419000mm,Top,0
D39,166.388500mm,-165.495200mm,Top,180
D39,81.388500mm,-68.495200mm,Top,180
D40,155.951640mm,-165.444400mm,Top,180
D40,70.951640mm,-68.444400mm,Top,180
D41,182.835000mm,-213.425000mm,Top,270
D41,97.835000mm,-116.425000mm,Top,270
D42,88.300000mm,-110.300000mm,Top,270
D42,173.300000mm,-207.300000mm,Top,270
D43,196.400000mm,-165.150000mm,Top,90
D43,111.400000mm,-68.150000mm,Top,90
FB1,84.754000mm,-112.234000mm,Top,180
FB1,169.754000mm,-209.234000mm,Top,180
FID1,49.194000mm,-45.736800mm,Top,0
FID1,134.194000mm,-142.736800mm,Top,0
FID2,63.799000mm,-112.488000mm,Top,0
FID2,148.799000mm,-209.488000mm,Top,0
FID3,197.567000mm,-175.325000mm,Top,0
FID3,112.567000mm,-78.325000mm,Top,0
FID4,187.407000mm,-220.867200mm,Top,0
FID4,102.407000mm,-123.867200mm,Top,0
J2,152.151800mm,-223.966000mm,Top,270
J2,67.151800mm,-126.966000mm,Top,270
J4,56.763200mm,-93.971400mm,Top,90
J4,141.763200mm,-190.971400mm,Top,90
Q1,198.456000mm,-211.520000mm,Top,0
Q1,113.456000mm,-114.520000mm,Top,0
R1,146.081200mm,-170.321200mm,Top,90
R1,61.081200mm,-73.321200mm,Top,90
R2,96.100000mm,-99.300000mm,Top,270
R2,181.100000mm,-196.300000mm,Top,270
R3,179.378087mm,-174.738287mm,Top,135
R3,94.378087mm,-77.738287mm,Top,135
R4,179.800000mm,-191.712500mm,Top,90
R4,94.800000mm,-94.712500mm,Top,90
R5,83.400000mm,-85.400000mm,Top,90
R5,168.400000mm,-182.400000mm,Top,90
R6,110.027000mm,-97.883000mm,Top,90
R6,195.027000mm,-194.883000mm,Top,90
R7,91.739000mm,-56.735000mm,Top,90
R7,176.739000mm,-153.735000mm,Top,90
R8,106.100000mm,-97.900000mm,Top,90
R8,191.100000mm,-194.900000mm,Top,90
R9,91.612000mm,-68.292000mm,Top,0
R9,176.612000mm,-165.292000mm,Top,0
R10,111.600000mm,-72.100000mm,Top,270
R10,196.600000mm,-169.100000mm,Top,270
R11,159.594000mm,-159.704000mm,Top,0
R11,74.594000mm,-62.704000mm,Top,0
R12,175.850000mm,-163.000000mm,Top,270
R12,90.850000mm,-66.000000mm,Top,270
R13,177.374000mm,-163.000000mm,Top,270
R13,92.374000mm,-66.000000mm,Top,270
R14,166.706000mm,-157.672000mm,Top,0
R14,81.706000mm,-60.672000mm,Top,0
R15,180.400000mm,-154.400000mm,Top,0
R15,95.400000mm,-57.400000mm,Top,0
R16,144.582600mm,-170.321200mm,Top,270
R16,59.582600mm,-73.321200mm,Top,270
R17,180.200000mm,-157.500000mm,Top,0
R17,95.200000mm,-60.500000mm,Top,0
R18,95.200000mm,-62.000000mm,Top,0
R18,180.200000mm,-159.000000mm,Top,0
R19,98.500000mm,-58.900000mm,Top,180
R19,183.500000mm,-155.900000mm,Top,180
R20,111.512900mm,-97.883000mm,Top,270
R20,196.512900mm,-194.883000mm,Top,270
R22,106.800000mm,-100.800000mm,Top,0
R22,191.800000mm,-197.800000mm,Top,0
R23,81.579000mm,-61.688000mm,Top,0
R23,166.579000mm,-158.688000mm,Top,0
R24,86.405000mm,-51.401000mm,Top,180
R24,171.405000mm,-148.401000mm,Top,180
R25,75.610000mm,-61.688000mm,Top,180
R25,160.610000mm,-158.688000mm,Top,180
R26,166.900000mm,-182.400000mm,Top,90
R26,81.900000mm,-85.400000mm,Top,90
R27,75.610000mm,-60.672000mm,Top,180
R27,160.610000mm,-157.672000mm,Top,180
R28,162.887501mm,-189.500000mm,Top,0
R28,77.887501mm,-92.500000mm,Top,0
R29,82.300000mm,-92.400000mm,Top,180
R29,167.300000mm,-189.400000mm,Top,180
R30,175.900800mm,-185.408800mm,Top,270
R30,90.900800mm,-88.408800mm,Top,270
R31,84.500000mm,-48.861000mm,Top,0
R31,169.500000mm,-145.861000mm,Top,0
R32,165.400000mm,-182.400000mm,Top,90
R32,80.400000mm,-85.400000mm,Top,90
R34,84.195200mm,-53.814000mm,Top,180
R34,169.195200mm,-150.814000mm,Top,180
R35,163.900000mm,-182.400000mm,Top,90
R35,78.900000mm,-85.400000mm,Top,90
R36,200.600000mm,-164.100000mm,Top,90
R36,115.600000mm,-67.100000mm,Top,90
R37,168.738000mm,-148.401000mm,Top,180
R37,83.738000mm,-51.401000mm,Top,180
R38,83.400000mm,-88.400000mm,Top,90
R38,168.400000mm,-185.400000mm,Top,90
R39,166.900000mm,-185.400000mm,Top,90
R39,81.900000mm,-88.400000mm,Top,90
R40,74.594000mm,-59.656000mm,Top,0
R40,159.594000mm,-156.656000mm,Top,0
R41,164.216800mm,-150.839400mm,Top,0
R41,79.216800mm,-53.839400mm,Top,0
R42,145.573200mm,-155.894000mm,Top,0
R42,60.573200mm,-58.894000mm,Top,0
R43,58.211000mm,-127.855000mm,Top,180
